8243
7777
8533
8087
7033
7468
7070
8290
7928
8120
7440
6734
8158
8258
6110
6915
6661
8053
8452
6939
8169
8730
6706
6558
7956
5867
7095
7673
7999
7799
8050
6747
7260
8194
7421
7713
8208
7557
7188
8669
8173
6974
6692
6838
7710
6625
8249
8503
7998
7727
7641
7967
7932
6814
8213
7521
7110
6696
8088
8259
7127
8046
6050
8168
8006
8721
8169
7951
6282
7645
6734
8355
7867
8651
6643
7113
8272
6815
7852
8528
8006
8277
6720
6796
8490
7127
7869
6283
7330
8142
7321
8490
7299
8546
7635
7256
6493
7086
8407
7633
6733
6949
7858
7701
7350
7367
7180
8194
7809
8011
8233
5814
7753
8058
6404
7962
6796
7175
8431
7190
6799
8080
7086
8357
7364
7802
7928
6954
9112
8340
7781
8319
7001
6866
7955
7289
8089
8447
6662
8082
7972
7593
8196
7913
6278
8003
5460
8194
6169
7641
7174
5650
7650
8133
7162
7573
7505
7507
7721
8021
7384
2204
7366
5679
6619
6182
7692
8310
8125
6447
8516
8045
7194
7877
5714
5568
8150
7891
6047
8276
7285
7746
8795
7234
8441
7922
6945
7092
4980
6169
7991
5792
6260
7765
8873
8009
7063
6317
5950
8283
8182
8134
8410
5715
7064
7641
5373
6295
8108
7106
7502
6359
6408
7840
8306
6341
8166
8155
8627
8935
6511
8412
7963
6942
6543
7286
7407
6539
7431
8032
7230
6781
6628
8164
7931
7904
8107
7598
8292
7782
7944
8390
7299
7915
8193
8094
8317
7783
5309
8026
7361
7857
7742
8303
7438
7456
7521
8393
6938
8061
8269
8102
8572
5758
6257
8268
8185
8015
7483
8180
7177
6274
7302
7975
7952
8095
7069
6812
6329
8140
8075
7934
7604
6980
6827
7409
7928
6921
6790
7738
7261
6666
6728
7561
7146
7839
7417
7965
6200
6348
8352
5686
4594
7137
7341
8277
7896
7006
8146
8261
7120
7388
8387
6715
7859
8273
6963
